mf:UpdateEvaluationTest,data-sparql11,basic-update,insert-using-01,insert-using-01.ru,insert-using-01-pre.ttl,insert-using-01-g1-pre.ttl,http://example.org/g1,UNBOUND,insert-using-01-g2-post.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,basic-update,insert-05,insert-05.ru,UNBOUND,insert-05-g1-pre.ttl,http://example.org/g1,UNBOUND,insert-05-g1-pre.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,basic-update,insert-05,insert-05.ru,UNBOUND,insert-05-g1-pre.ttl,http://example.org/g1,UNBOUND,insert-05-g1-pre.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-default-01,clear-default-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,clear-g1.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-default-01,clear-default-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,clear-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-default-01,clear-default-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,clear-g1.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-default-01,clear-default-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,clear-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-graph-01,clear-graph-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,empty.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-graph-01,clear-graph-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,clear-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-graph-01,clear-graph-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,empty.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-graph-01,clear-graph-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,clear-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-named-01,clear-named-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,empty.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-named-01,clear-named-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,empty.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-named-01,clear-named-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,empty.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-named-01,clear-named-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,empty.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-all-01,clear-all-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,empty.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-all-01,clear-all-01.ru,clear-default.ttl,clear-g2.ttl,http://example.org/g2,UNBOUND,empty.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-all-01,clear-all-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,empty.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,clear,dawg-clear-all-01,clear-all-01.ru,clear-default.ttl,clear-g1.ttl,http://example.org/g1,UNBOUND,empty.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,copy,copy03,copy-03.ru,copy-default.ttl,copy-02.ttl,http://example.org/g2,UNBOUND,copy-01.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,copy,copy03,copy-03.ru,copy-default.ttl,copy-02.ttl,http://example.org/g2,UNBOUND,copy-01.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,copy,copy03,copy-03.ru,copy-default.ttl,copy-01.ttl,http://example.org/g1,UNBOUND,copy-01.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,copy,copy03,copy-03.ru,copy-default.ttl,copy-01.ttl,http://example.org/g1,UNBOUND,copy-01.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,copy,copy04,copy-03.ru,copy-default.ttl,copy-01.ttl,http://example.org/g1,UNBOUND,copy-01.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,copy,copy04,copy-03.ru,copy-default.ttl,copy-01.ttl,http://example.org/g1,UNBOUND,copy-01.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-05,delete-data-05.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-05,delete-data-05.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-05,delete-data-05.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-05,delete-data-05.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-06,delete-data-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-06,delete-data-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-06,delete-data-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-06,delete-data-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-05,delete-where-05.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-05,delete-where-05.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-05,delete-where-05.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-05,delete-where-05.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-06,delete-where-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-06,delete-where-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-06,delete-where-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-06,delete-where-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-05,delete-05.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-05,delete-05.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-05,delete-05.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-05,delete-05.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-06,delete-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-06,delete-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-06,delete-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-06,delete-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01s.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01s.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
